smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
CC1=C(O)C=CC=C1,18.331505,23.288307,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1O,18.414585,23.183996,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)(C)C,-6.482222,-7.411386,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCNC,1.3941907,-2.8767593,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCCO,4.3232455,-0.2235657,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=C(OC2=CC=CC=C2)C=C1,-6.476155,13.287571,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCOC1=CC=CC=C1,0.61671454,7.6636868,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OCCO,7.0282536,-3.8408215,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=C(NCC2=CC=CC=C2)C=C1,-6.5696855,13.201925,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC=C(C)C=C1,10.88815,4.6458406,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCF,20.585505,13.615836,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COCCO,6.8895717,-3.635877,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)C=O,5.789784,-5.099583,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC1=CC=C(OC2=CC=CC=C2)C=C1,-6.381221,13.375787,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(NC1=CC=C(O)C=C1)C1=CC=CC=C1,-6.434333,13.11904,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=C(OC2=CC=CC=C2)C=C1,-6.594253,13.467469,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(C=O)C(CNC2=CC=CC=C2)=C1,12.700982,-19.300272,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC1=CC=CC=C1,-0.86621565,10.758527,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)O,-3.194194,3.220322,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(F)F,20.462189,13.39958,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCCOC,4.163135,-0.2522227,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2,12.539242,-19.320393,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C2CN(C3=CC=CC=C3)CC2=C1,12.670249,-19.4769,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC2=C(C=C1)C(=O)N(C1=CC=CC=C1)C2,12.605112,-19.394918,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2=O,12.691514,-19.543356,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C2C(=O)N(C3=CC=CC=C3)CC2=C1,12.652369,-19.476074,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C2CN(C3=CC=CC=C3)C(=O)C2=C1,12.623548,-19.445412,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,-6.5463257,13.45261,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,10.195889,-5.638375,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCC(=O)O,5.9164906,-5.347809,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=C(C)C=C1,11.822683,6.8496013,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(=O)O,5.9705925,-4.894911,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(=O)C1=CC=CC=C1,9.698699,5.1176777,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=C(C=O)C=C1,-1.9191355,-1.7453713,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=C(C=O)C=C1,-1.8913941,-1.7987516,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=C,6.9035826,6.4190526,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(C(C)C2=CC=C(O)C=C2)C=C1,10.053121,-5.9116535,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)C(=O)O,5.1205573,-4.011734,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCC(=O)OC,5.7734504,-5.040151,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(=O)OC,5.9824677,-4.835761,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=CC,18.988266,18.207623,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=C(C=O)C=C1,-2.0127466,-1.9253185,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=C(C=O)C=C1,-2.1220431,-1.9456916,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCOCC,6.056143,-0.76124454,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(NCC2=CC=CC=C2)C=C1,-6.5269947,13.173121,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,-6.5539517,13.115879,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)C(=O)OC,5.1688237,-4.1482487,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)O,5.189377,-1.3587396,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CSC,2.0053747,14.679546,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCCOCC,6.252845,-4.1049166,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C)CC,0.8844986,10.72948,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
SC1=CC=CC=C1,1.9172918,14.823299,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC1=CC=C(C)C=C1,1.2005317,7.907212,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCC(C)C,0.60499233,10.378325,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(O)C=C1,5.171768,11.222803,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FCCC(F)F,20.553642,13.650546,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FCCCF,20.500654,14.037308,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(N)=O,3.784983,-1.066361,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(CNC2=CC=CC=C2)=CC=C1,15.362513,-14.686055,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(CNC2=CC=CC=C2)=C1,15.317961,-14.536807,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,15.267534,-14.754241,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,15.191026,-14.785631,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)OC,5.2836547,-1.1306506,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FC(F)CC(F)F,20.532204,14.153891,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,10.502945,-5.8148704,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC(=O)CC,7.099372,-0.91385365,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)=O,-9.585233,4.356116,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*OC1=CC=C(CC)C=C1,10.6493025,-5.3993697,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)CO,5.9547753,-5.3454404,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)C(=O)O,5.8659244,-5.317015,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCOC1=CC=CC=C1,0.7749468,7.533676,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC1=CC=CC=C1,0.9127023,0.70314884,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCCCCCC,7.211442,8.67328,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OC=O)C=C1,1.7759197,8.825805,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)NC,3.6288102,-0.64485186,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCOC=O,6.3149176,-0.9528022,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)COC,5.6736417,-5.043824,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)C(=O)OC,5.9367604,-5.2826757,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(C)C=C(C=O)C=C1,-1.1718364,22.42733,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C=O)C=C1C,-1.2020534,22.548246,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(F)(F)F,5.816907,2.6213179,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCOC(C)=O,6.1991878,-0.819112,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(OC)C=C1,5.1563325,11.134239,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCOCCC,6.8641973,-1.7381277,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC=O,1.0383759,-2.9056797,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(NCC2=CC=CC=C2)C=C1,12.031147,6.7402616,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)COCC,5.896109,-3.5259533,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=C(C)C=CC=C1,18.282637,23.374422,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=CC=C1C,18.508652,23.151655,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC(C)=CC=C1,-1.1125857,-6.0848985,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC=CC(C)=C1,-1.1355901,-5.988954,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,12.085176,6.7152634,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=C(O)C=C1,1.7516037,11.922154,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(O)C=C1,1.9310703,12.0947275,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*OCC,1.5685303,2.3063862,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC(C)C,-5.9499474,-6.3579597,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(N(C)C)C=C1,12.773664,6.430885,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OC2=CC=C(C)C=C2)C=C1,1.229849,-5.8375063,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCCCCC,5.284317,-0.8920993,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C(=O)O,-5.846576,-6.93628,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(C)CO,-6.11506,-6.824646,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=S,1.4866254,15.120966,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)C1=CC=CC=C1,-9.530735,4.4839873,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(C=O)C=CC(C=O)=C1,-1.1686084,22.475176,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C=O)=CC=C1C=O,-1.0882983,22.616798,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(C)C=O,-6.094433,-7.1171947,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(N)=CC=C1,1.1363682,-13.108746,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(N)=C1,1.1730919,-13.155826,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FCCC(F)(F)F,5.6033783,2.887475,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(COC2=CC=CC=C2)C=C1,1.0770223,10.41877,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(=O)OCC,5.973176,-3.9937332,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FC(F)CC(F)(F)F,5.7546473,2.7939165,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[SH]=O,1.437457,15.078851,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC(=O)C(C)C,-5.696735,-6.9433246,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNCC1=CC=C(C=O)C=C1,12.917793,-8.023606,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC(=O)C1=CC=C(C=O)C=C1,12.863273,-8.004875,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(C=O)C=C(C=O)C=C1,-1.1291512,22.48004,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C=O)C=C1C=O,-1.0760251,22.559582,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(C=O)=C(C=O)C=C1,-1.2121031,22.645847,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C(C=O)C(C=O)=C1,-0.95432687,22.72185,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNCC1=CC(C=O)=CC=C1,12.81025,-7.81741,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNCC1=CC=CC(C=O)=C1,12.85663,-7.951258,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC(=O)C1=CC(C=O)=CC=C1,12.89358,-7.9666834,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC(=O)C1=CC=CC(C=O)=C1,13.02343,-7.75317,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*OC=O,1.5576303,2.561241,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC=C(C=O)C=C1,10.414385,4.956259,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNC=O,1.1495471,-2.9436023,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNCC,1.4102789,-3.5914218,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(CC)C=C1,3.5204349,11.694318,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CSC1=CC=CC=C1,1.8758855,14.740501,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=S=O,1.708883,14.769153,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(CN)C=CC(C=O)=C1,18.458452,-9.814394,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C=O)=CC=C1CN,18.368452,-9.786997,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(C(N)=O)C=CC(C=O)=C1,18.377401,-9.783626,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C=O)=CC=C1C(N)=O,18.512022,-9.926408,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=C(C=O)C=C(C=O)C=C1,18.241352,-9.964935,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=C(C=O)C=C1C=O,18.472963,-9.755583,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=C(C=O)C=C(C=O)C=C1,18.307749,-9.7399235,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=C(C=O)C=C1C=O,18.31813,-9.785928,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[SH](=O)=O,1.5869136,15.142869,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(CN)C=C(C=O)C=C1,9.320261,-19.110802,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C=O)C=C1CN,9.46633,-18.957367,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(C(N)=O)C=C(C=O)C=C1,9.502521,-18.914484,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C=O)C=C1C(N)=O,9.329315,-19.08548,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=C(C=O)C=CC(C=O)=C1,9.410617,-19.019854,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC(C=O)=CC=C1C=O,9.365038,-19.05272,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=C(C=O)C=CC(C=O)=C1,9.341551,-19.086433,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC(C=O)=CC=C1C=O,9.3629675,-19.06379,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(OC2=CC=CC=C2)C=C1,5.0487723,11.385974,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC2=C(C=C1)CNC2,12.727054,-8.16913,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C2CNCC2=C1,12.843986,-8.213273,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC2=C(C=C1)C(=O)NC2,13.058799,-8.07978,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC2=C(C=C1)CNC2=O,12.819589,-8.198803,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C2C(=O)NCC2=C1,12.655849,-8.254101,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C2CNC(=O)C2=C1,13.004785,-8.227562,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC2=C(C=C1)C(=O)NC2=O,12.635706,-8.023608,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C2C(=O)NC(=O)C2=C1,12.770244,-8.0932255,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCC=O,4.073514,-1.4333998,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCC(=O)OCC,6.161975,-4.0309987,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC(C=O)=CC=C1,-1.1886373,-5.7980714,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC1=CC=CC(C=O)=C1,-1.1156404,-5.8522196,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)C(=O)OCC,5.9152145,-3.6756089,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(OC1=CC=CC=C1)C1=CC=CC=C1,1.029547,10.493491,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C2=CC=CC=C2)C=C1,18.963152,4.4009147,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C(CNC2=CC=CC=C2)C=C1,-6.115402,5.7403574,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1,-6.103717,5.8955197,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN(C)C1=CC=C(O)C=C1,-4.392721,-10.438464,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(C)COC,-5.8642583,-6.841449,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCCO,6.7293363,-3.6202507,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(O)=CC=C1,10.063239,-10.056863,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(O)=C1,10.018709,-10.039771,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC=CC=C1,0.9278157,0.8168329,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FCCC1=CC=CC=C1,20.42515,14.592145,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
FC(F)CC1=CC=CC=C1,20.335522,14.557502,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC(C=O)=CC=C1,9.979792,-10.090444,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=CC(C=O)=C1,9.97039,-10.04312,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCOCCC,7.0755057,-0.5584468,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(SC2=CC=CC=C2)C=C1,1.9960593,14.311822,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)COCC,6.0651417,-4.002784,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CC(*)C(=O)OCC,6.0960355,-3.8211536,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=C(N)C=C1,8.859357,8.150579,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC(=O)CC,2.037693,-2.9912572,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C(C)C)=CC=C1,19.22705,0.88841635,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(C(C)C)=C1,19.155113,0.8314299,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(C)C1=CC=C(O)C=C1,18.145054,-5.7314296,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(C)C1=CC=C(C)C=C1,12.439591,6.6846576,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN(C=O)C1=CC=C(O)C=C1,18.121246,-5.7538676,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(OC2=CC=CC=C2)=CC=C1,0.74155515,-7.184758,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(OC2=CC=CC=C2)=C1,0.9110421,-7.2175803,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(N(C)C)C=C1,-4.559829,-10.243069,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCN,2.7828865,-2.6750157,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=C(C=O)C=C2C1,-15.505687,-1.9333323,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC(C=O)=CC=C2C1=O,-15.495747,-1.9321448,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=C(C=O)C=C2C1=O,-15.473724,-2.0073907,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)C2=CC=C(C=O)C=C2C1=O,-15.302684,-2.0029256,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[SH]C1=CC=CC=C1,1.3625991,15.150119,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COCCOC,7.161663,-4.062505,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCOC(C)=O,6.597488,-0.7439534,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)C1=CC=CC=C1,10.876002,4.6807623,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CN(C=O)C1=CC=C(O)C=C1,-4.7201457,-10.487834,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C/C=C/C,18.934689,18.062283,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C/C=C\C,19.038288,18.183638,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC=CC,19.09159,18.145554,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(CC)C1=CC=C(O)C=C1,-4.584626,-10.396673,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=C(O)C=C1,1.4676672,-6.736765,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(C)C1=CC=C(OC)C=C1,18.221851,-5.637324,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC(C)=O,1.040028,-3.020351,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[SH](=O)C1=CC=CC=C1,1.6158766,15.034449,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCNCC,1.2290294,-3.5468104,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=C(O)C=C1,1.0885425,-6.740026,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C)=CC=C1,1.2794158,-13.172822,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(C)=C1,1.1995922,-13.179311,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*CCCCCCCC,6.819823,8.753954,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C1=CC=C(CC2=CC=CC=C2)C=C1,3.844309,11.277174,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
*C(C)CC,8.14993,7.2649174,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(C1=CC=CC=C1)C1=CC=CC=C1,-9.493925,4.471647,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CF,20.589104,13.123808,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C2=CC=CC=C2)=CC=C1,18.80548,3.1024048,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(C2=CC=CC=C2)=C1,18.777542,3.0967884,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCCCO,3.699001,-0.13699915,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(CN)C=C1,1.2303205,-6.4898033,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(CO)C=C1,-1.1928118,-0.7757976,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
