DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,T5
10.1007/s00289-015-1587-x,homopolymer,PA,polyamides-PA8g,,[Fr]Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(N=C(C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)O)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,384
10.1016/j.polymdegradstab.2017.09.022,copolymer,PET,PET-DMTMI5,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,[Fr]C(C1=CC(C(OCCO[Rb])=O)=CC(N2C(C3C4C=CC(C3C2=O)C4)=O)=C1)=O,,,95,,,,5,,,,,,,,,384
10.1039/C3PY01030A,copolymer,PET,PETI10,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCO[Rb])=O)C=C13.[Na+],,,100,,,,9.09,,,,,,,,,384
10.1039/C3PY00503H,copolymer,PA,copolyamide Ⅲ,,[Rb]NC1=CC(NC(C2=CC=CC(C([Fr])=O)=N2)=O)=CC=C1,[Rb]NC1=CC(NC(C2=CC(C3=CN=C(N4CCCCC4)C=C3)=CC(C([Fr])=O)=N2)=O)=CC=C1,,,90,,,,10,,,,,,,,,384
10.1295/polymj.PJ2008246,homopolymer,,XXIV,,*Nc1cccc2c1cccc2NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)Cc2ccccc2)cc(c1)C(=O)*,,,,100,,,,0,,,,,,,,,385
10.1039/C0PY00103A,homopolymer,PA,PA4d,,[H]N(C1=CC=C(C2=NC(NC3=CC=C(C(NC4=CC=CC(N[Rb])=C4)=O)C=C3)=NN2)C=C1)C(C5=CC(C(N(C6=CC=C(C7=NC(NC8=CC=C(C=C8)C([Fr])=O)=NN7)C=C6)[H])=O)=CC=C5)=O,,,,100,,,,0,,,,,,,,,385
10.1016/j.polymdegradstab.2014.06.003,homopolymer,,poly (butylene succinate)_PBS,,[Rb]OCc1ccc(cc1)COC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,385
10.1016/j.eurpolymj.2020.110230,copolymer,PET,NBA10PET,,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],,,100,,,,7.9,,,,,,,,,385
10.1002/pola.22636,copolymer,PET,PPETI10,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,OCCOC(CCP(C1=CC=CC=C1)([O-])=O)=O.[Na+],,,90,,,,10,,,,,,,,,385.3
10.1016/j.polymdegradstab.2014.06.003,copolymer,PCT,PCTD5,,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,,,95,,,,5,,,,,,,,,385.4
10.1016/j.polymdegradstab.2014.06.003,copolymer,PCT,PCTD10,,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,,,90,,,,10,,,,,,,,,385.8
10.1007/s00289-015-1587-x,homopolymer,PA,PA8f,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC=C(CC5=CC=C(N[Rb])C=C5)C=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,387
10.1007/s00289-015-1587-x,homopolymer,PA,polyamides_PA8f,,[Fr]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,387
10.1007/s00289-012-0892-x,homopolymer,PA,PAEb2,,O=C(C1=CC=CC(C([Fr])=O)=C1)NC(C=C2)=CC(C3=NC(C4=CC=CC=C4)=C(N3)C5=CC=CC=C5)=C2OC6=CC(C(C7=CC(OC(C(C8=NC(C9=CC=CC=C9)=C(N8)C%10=CC=CC=C%10)=C%11)=CC=C%11N[Rb])=CC=C7)=O)=CC=C6,,,,100,,,,0,,,,,,,,,387
10.1039/C3PY01030A,copolymer,PET,PETI5,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCO[Rb])=O)C=C13.[Na+],,,100,,,,4.76,,,,,,,,,387
10.1016/j.polymdegradstab.2014.06.003,copolymer,PCT,PCTD20,,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,,,80,,,,20,,,,,,,,,387
10.1016/j.eurpolymj.2020.109770,homopolymer,,polyimides 4b,,[Fr]N(Cc1c(O)ccc(c1[Rb])Sc1ccc(c(c1[Fr])CN(Cc1ccco1)[Rb])O)Cc1ccco1,,,,100,,,,0,,,,,,,,,388
10.1016/j.polymer.2015.01.030,copolymer,PET,PETI3-K,,O=C(OCCO[Rb])C1=CC=C(C(O[Fr])=O)C=C1,O=C(C1=CC=C(C2)C(P(C3=C2C=CC(C(OCCO[Fr])=O)=C3)(O[K])=O)=C1)O[Rb],,,97,,,,3,,,,,,,,,388
10.1016/j.polymer.2024.126780,copolymer,PA6,PA6,,[Fr]C(CCCCCN[Rb])=O,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,,,100,,,,0,,,,,,,,,388.1
10.1039/C5PY01938A,homopolymer,PET,,,[Rb]OCCOc1ccc(cc1)C(=O)c1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,388.9
10.1016/j.polymer.2015.01.030,copolymer,PET,PETI5-K,,O=C(OCCO[Rb])C1=CC=C(C(O[Fr])=O)C=C1,O=C(C1=CC=C(C2)C(P(C3=C2C=CC(C(OCCO[Fr])=O)=C3)(O[K])=O)=C1)O[Rb],,,95,,,,5,,,,,,,,,389
10.1039/C0PY00103A,homopolymer,PA,PA4b,,[Fr]C(C1=CC(NC2=CC=C(N[Rb])C=C2)=CC(NC3=NNC(C4=CC=CC=C4)=N3)=C1)=O,,,,100,,,,0,,,,,,,,,390
10.1016/j.jhazmat.2020.122040,copolymer,PET,EKE5PET,,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,,,100,,,,5,,,,,,,,,390
10.1007/s00289-015-1587-x,homopolymer,PA,PA8h,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC=C(OC5=CC=C(N[Rb])C=C5)C=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,391
10.1007/s00289-015-1587-x,homopolymer,PA,polyamides_PA8h,,[Fr]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(N=C(C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)O)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,391
10.1016/j.polymer.2008.06.001,homopolymer,,BHPPE-2,,[H][C@@](C1C(C2=CC=CC3=CC=CC(C1=O)=C32)=O)(C(NC4=CC(C([Fr])=O)=CC(C(NC5=CC=C(CC6=CC=C(N[Rb])C=C6)C=C5)=O)=C4)=O)C(C)C,,,,100,,,,0,,,,,,,,,391
10.1039/c6py00183a,homopolymer,,Phosphine_Poly(amide-imide)s-9a,,[Rb]OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,391
10.1016/j.polymdegradstab.2017.09.022,copolymer,PET,PET-DMTMI0,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,[Fr]C(C1=CC(C(OCCO[Rb])=O)=CC(N2C(C3C4C=CC(C3C2=O)C4)=O)=C1)=O,,,100,,,,0,,,,,,,,,391
10.1002/pola.22636,copolymer,PET,PPETI5,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,OCCOC(CCP(C1=CC=CC=C1)([O-])=O)=O.[Na+],,,95,,,,5,,,,,,,,,391
10.1016/j.jhazmat.2020.122040,copolymer,PET,EKE10PET,,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,,,100,,,,10,,,,,,,,,391
10.1016/j.polymer.2015.01.030,copolymer,PET,PETP3,,O=C(C1=CC=C(C=C1)C(O[Fr])=O)OCCO[Rb],O=C(C1=CC2=C(OC3=C(P2(C4=CC=CC=C4)(C5=CC=CC=C5)=O)C=C(C=C3)C(OCCO[Fr])=O)C=C1)OCCO[Rb],,,97,,,,3,,,,,,,,,391
10.1002/pola.22636,copolymer,PET,PPETI3,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,OCCOC(CCP(C1=CC=CC=C1)([O-])=O)=O.[Na+],,,97,,,,3,,,,,,,,,391.9
10.1016/j.jhazmat.2020.122040,copolymer,PET,EKE20PET,,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,,,100,,,,15,,,,,,,,,392
10.1016/j.eurpolymj.2020.110230,copolymer,PET,NBA5PET,,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],,,100,,,,3.6,,,,,,,,,393
10.1016/j.polymer.2015.01.030,copolymer,PET,PETP5,,O=C(C1=CC=C(C=C1)C(O[Fr])=O)OCCO[Rb],O=C(C1=CC2=C(OC3=C(P2(C4=CC=CC=C4)(C5=CC=CC=C5)=O)C=C(C=C3)C(OCCO[Fr])=O)C=C1)OCCO[Rb],,,95,,,,5,,,,,,,,,393
10.1002/pola.22636,copolymer,PET,PPETI1,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,OCCOC(CCP(C1=CC=CC=C1)([O-])=O)=O.[Na+],,,99,,,,1,,,,,,,,,393.8
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,"butanediamine_1,4-F2IP",,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)[Rb])(C)C,,,,100,,,,0,,,,,,,,,394
10.1002/pat.5734,copolymer,PA,PA56,,[Fr]C(CCCCC([Rb])=O)=O,[Rb]NCCCCCN[Fr],,,50,,,,50,,,,,,,,,394
10.1007/s10924-022-02466-6,copolymer,PA,PA56,,O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,,100,,,,0,,,,,,,,,394
10.1039/C3PY01030A,copolymer,PET,PETI3,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCO[Rb])=O)C=C13.[Na+],,,100,,,,2.91,,,,,,,,,394
10.1007/s10924-022-02466-6,copolymer,PA,Polyamide56(PA56),,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=C(C=CC=C2)C3=C1C=CC=C3)=O)C([Fr])=O)NCCCCCN[Rb],,,100,,,,0,,,,,,,,,394
10.1016/j.polymer.2024.126780,copolymer,PA6,PA6-co-HPI10,,[Fr]C(CCCCCN[Rb])=O,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,,,100,,,,5.1,,,,,,,,,394.1
10.1007/s00289-015-1587-x,homopolymer,PA,PA10gI,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC=C(N[Rb])C=C4C)=O)=C1)=O,,,,100,,,,0,,,,,,,,,395
10.1177/0954008315580822,homopolymer,,polyphosphonates_11,,[Fr]CN(c1ccccn1)Cc1c(O)ccc(c1[Rb])/C=N/CC/N=C/c1ccc2c(c1)CN(CO2)c1ccccn1,,,,100,,,,0,,,,,,,,,395
10.1007/s00289-015-1587-x,homopolymer,PA,PA7,,[Fr]Nc1ccc(c(c1)C)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,395
10.1039/C3PY01030A,copolymer,PET,PETI1,,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCO[Rb])=O)C=C13.[Na+],,,100,,,,0.99,,,,,,,,,395
10.1016/j.polymer.2015.01.030,copolymer,PET,PETP10,,O=C(C1=CC=C(C=C1)C(O[Fr])=O)OCCO[Rb],O=C(C1=CC2=C(OC3=C(P2(C4=CC=CC=C4)(C5=CC=CC=C5)=O)C=C(C=C3)C(OCCO[Fr])=O)C=C1)OCCO[Rb],,,90,,,,10,,,,,,,,,395
10.1039/C3PY00503H,copolymer,PA,copolyamide Ⅱ,,[Rb]NC1=CC(NC(C2=CC=CC(C([Fr])=O)=C2)=O)=CC=C1,[Rb]NC1=CC(NC(C2=CC(C3=CN=C(N4CCCCC4)C=C3)=CC(C([Fr])=O)=N2)=O)=CC=C1,,,90,,,,10,,,,,,,,,396
10.1016/j.polymer.2024.126780,copolymer,PA6,PA6-co-HPI15,,[Fr]C(CCCCCN[Rb])=O,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,,,100,,,,10.5,,,,,,,,,396.8
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,E-PHBV,,[Fr]Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OC(=O)[Rb],,,,100,,,,0,,,,,,,,,397
10.1007/s00289-015-1587-x,homopolymer,PA,PA8e,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=C5C(C(N[Rb])=CC=C5)=CC=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,398
10.1007/s00289-015-1587-x,homopolymer,PA,polyamides_PA8e,,[Fr]Nc1cccc2c1cccc2NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,398
10.1039/C0PY00103A,homopolymer,PA,PA4c,,[Fr]C(C(C=C1)=CC=C1NC2=NNC(C(C=C3)=CC=C3N[Rb])=N2)=O,,,,100,,,,0,,,,,,,,,400
10.1007/s00289-015-1587-x,homopolymer,PA,PA10cI,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC=C(S(C5=CC=C(N[Rb])C=C5)(=O)=O)C=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,400
10.1002/app.24667,homopolymer,,Polyoxymethylene_POM,,CCCCC1(N(C(N(C(c2cc(C(N(c3cc(P(c4cc(N5C(c6ccc(C([Rb])=O)cc6C5=O)=O)ccc4)(c7ccccc7)=O)ccc3)C8=O)=O)c8cc2)=O)C1=O)=O)[Fr])CCCC,,,,100,,,,0,,,,,,,,,400
10.1016/j.eurpolymj.2020.110230,copolymer,PET,PET,,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],,,100,,,,0,,,,,,,,,401
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,acryloxyethyl phosphate_BPAAEP,,[Fr]Oc1c(Br)cc(cc1Br)C(C(F)(F)F)(C(F)(F)F)c1cc(Br)c(c(c1)Br)OC(=O)[Rb],,,,100,,,,0,,,,,,,,,402
10.1016/j.polymer.2008.05.013,homopolymer,,PA8c,,[Rb]NC(C=C1)=CC=C1C(C=C2)=CC=C2N(C(C3=CC(C([Fr])=O)=CC(N(C(C4=CC=C(C=C4)N(C([C@](C)(N5C(C6=CC=CC=C6C5=O)=O)[H])=O)[H])=O)[H])=C3)=O)[H],,,,100,,,,0,,,,,,,,,404
10.1016/j.aiepr.2022.12.004,homopolymer,,PA10T,,[Fr]OC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC4=CC=C(C=C4)C(NCCNC(C5=CC=C(C=C5)[Rb])=O)=O)C,,,,100,,,,0,,,,,,,,,405
10.1039/C5PY01938A,homopolymer,PET,,,[Rb]OCCOc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,405
10.1007/s00289-015-1587-x,homopolymer,PA,aromatic polyamides 13,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC=C(N[Rb])C=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,406
10.1007/s00289-015-1587-x,homopolymer,PA,polyamides-1,,[Fr]Nc1ccc(cc1)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,406
10.1039/C5PY01938A,homopolymer,PET,,,[Rb]OCCOc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,406.4
10.1016/j.polymer.2015.11.036,homopolymer,,"N,N'-(3,3'-Diphenylphenylphosphine oxide)bistrimellitimide diacid chloride 7_9e",,[Fr]CC(c1ccc(cc1)N1COc2c(C1)cccc2)[Rb],,,,100,,,,0,,,,,,,,,407
10.1016/j.polymer.2008.06.001,homopolymer,,BHPPE-4,,[H][C@@](C1C(C2=CC=CC3=CC=CC(C1=O)=C32)=O)(C(NC4=CC(C([Fr])=O)=CC(C(NC5CC(CN[Rb])(C)CC(C)(C)C5)=O)=C4)=O)C(C)C,,,,100,,,,0,,,,,,,,,407
10.1016/j.matchemphys.2012.02.046,copolymer,PS,So-coPS25,,[Rb]CC(c1ccccc1)[Fr],O=C(OCCN(CP(OC)(OC)=O)CP(OC)(OC)=O)C([Fr])C[Rb],,,92.49,,,,7.51,,,,,,,,,407
10.1016/j.matchemphys.2012.02.046,copolymer,PS,So-coPS30,,[Rb]CC(c1ccccc1)[Fr],O=C(OCCN(CP(OC)(OC)=O)CP(OC)(OC)=O)C([Fr])C[Rb],,,90.2,,,,9.8,,,,,,,,,407
10.1016/j.matchemphys.2012.02.046,copolymer,PS,So-coPS20,,[Rb]CC(c1ccccc1)[Fr],O=C(OCCN(CP(OC)(OC)=O)CP(OC)(OC)=O)C([Fr])C[Rb],,,94.55,,,,5.45,,,,,,,,,410
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,PET,PET-co-PEDDP(PA30),,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,,,77.4,,,,22.6,,,,,,,,,413
10.1016/j.aiepr.2022.12.004,homopolymer,,DPA-Boz,,[Fr]OC1=CC=C(C(C2=CC=C(OC3=CC=C(C(NCCCCNC(C4=CC=C([Rb])C=C4)=O)=O)C=C3)C=C2)(C)C5=CC=CC=C5)C=C1,,,,100,,,,0,,,,,,,,,417
10.1007/s10965-017-1184-9,homopolymer,,aramides1,,[Fr]C(C1=CC=C(C=C1)NC2=NC(N3CCOCC3)=NC(NC4=CC=C(C=C4)C(NC5=CC=C(S(C6=CC=C(N[Rb])C=C6)(=O)=O)C=C5)=O)=N2)=O,,,,100,,,,0,,,,,,,,,418
10.1007/s10965-017-1184-9,homopolymer,,polyamide-phosphate esters_POAD-APC_1,,[Rb]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[Fr])nc(n1)N1CCOCC1,,,,100,,,,0,,,,,,,,,418
10.1295/polymj.PJ2008246,homopolymer,,,,*Nc1cccc(c1)NC(=O)c1cc(cc(c1)C(=O)*)NC(=O)C(N1C(=O)c2c(C1=O)c(Br)c(c(c2Br)Br)Br)Cc1ccccc1,,,,100,,,,0,,,,,,,,,418.9348619
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,PET,PET-co-PEDDP(PA20),,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,,,85,,,,15,,,,,,,,,419
10.1002/macp.201500121,homopolymer,,,,[Fr]OCCCCOC(=O)C(CP1(=O)Oc2ccccc2c2c1cccc2)CC(=O)[Rb],,,,100,,,,0,,,,,,,,,420.2057184
10.1080/10601325.2020.1736944,homopolymer,,,,[Fr]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,420.5523156
10.1080/10601325.2020.1736944,homopolymer,,,,[Fr]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1ccc2c(c1)C(=O)C(C2=O)[Rb],,,,100,,,,0,,,,,,,,,420.667848
10.1080/10601325.2020.1736944,homopolymer,,,,[Fr]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Sc1ccc2c(c1)C(=O)C(C2=O)[Rb],,,,100,,,,0,,,,,,,,,420.7833804
10.1080/10601325.2020.1736944,homopolymer,,,,[Fr]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc2c(c1)C(=O)C(C2=O)[Rb],,,,100,,,,0,,,,,,,,,420.8989128
10.1080/10601325.2020.1736944,homopolymer,,,,[Fr]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)C(C2=O)[Rb],,,,100,,,,0,,,,,,,,,421.0144452
10.1016/j.matchemphys.2012.02.046,copolymer,PS,So-coPS10,,[Rb]CC(c1ccccc1)[Fr],O=C(OCCN(CP(OC)(OC)=O)CP(OC)(OC)=O)C([Fr])C[Rb],,,97.74,,,,2.26,,,,,,,,,423
10.1007/s11696-020-01494-7,homopolymer,,polyamides_FDA-TPC,,[Fr]C1=CC=C(C(NC2=CC=C(OC3=CC=C(C(C)(C)C4=CC=C(OC5=CC=C(NC(C6=CC=C(N7C(C8C(C9=CC=C%10C%11=C9C8=CC=C%11C%12=CC=C%13C%14=C%12C%10=CC=C%14C%15C%13C(N([Rb])C%15=O)=O)C7=O)=O)C=C6)=O)C=C5)C=C4)C=C3)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,425
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,acrylated benzenephosphonates_DABP,,[Fr]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)[Rb])c1ccccc1,,,,100,,,,0,,,,,,,,,425
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,polyphosphates-3,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1cccc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,426
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,PET,PET-co-PEDDP(PA12),,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,,,92.1,,,,7.9,,,,,,,,,426
10.1016/j.jfluchem.2016.03.016,homopolymer,,PBO5,,[Fr]c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C1C(=O)N(C1=O)[Rb])CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,,100,,,,0,,,,,,,,,427
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,polyphosphates-5,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,428
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,CPD/BP,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)C(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,429
10.1016/j.jfluchem.2016.03.016,homopolymer,,PBO2,,[Rb]c1cccc(c1)P(=O)(C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)Oc1ccc(cc1)C1C(=O)N(C1=O)[Fr],,,,100,,,,0,,,,,,,,,430
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,polyphosphates-4,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,431
